q1,q2,q3,xe,ye,thetae,t1,t2,t3
2.5685389041900635,-2.6448240280151367,1.1450837850570679,5,9.06060606060606,61.108352741146604,4.47,9.4,61.24
2.5675408840179443,-2.641430377960205,1.144010066986084,5,9.09090909090909,61.18920625702693,4.46,9.43,61.31
2.566549301147461,-2.638038158416748,1.1429212093353271,5,9.121212121212121,61.269646992259624,4.46,9.45,61.39
2.565563678741455,-2.634645938873291,1.1418203115463257,5,9.151515151515152,61.349677785146675,4.46,9.48,61.46
2.564584732055664,-2.631256580352783,1.140704870223999,5,9.181818181818182,61.429301451533405,4.45,9.51,61.54
2.563612461090088,-2.627866268157959,1.1395779848098755,5,9.212121212121213,61.508520784979154,4.45,9.53,61.61
2.5626473426818848,-2.6244773864746094,1.1384364366531372,5,9.242424242424242,61.58733855692742,4.45,9.56,61.69
2.56168794631958,-2.6210899353027344,1.1372822523117065,5,9.272727272727273,61.66575751687541,4.44,9.59,61.76
2.5607352256774902,-2.6177024841308594,1.1361167430877686,5,9.303030303030303,61.743780392542966,4.44,9.61,61.83
2.5597896575927734,-2.614315986633301,1.1349354982376099,5,9.333333333333334,61.82140989004083,4.44,9.64,61.9
2.558850049972534,-2.6109304428100586,1.1337438821792603,5,9.363636363636363,61.89864869403823,4.43,9.67,61.97
2.5579159259796143,-2.607545852661133,1.132538914680481,5,9.393939393939394,61.975499467929744,4.43,9.69,62.05
2.5569887161254883,-2.6041617393493652,1.131321668624878,5,9.424242424242424,62.05196485400151,4.43,9.72,62.12
2.556068181991577,-2.600778579711914,1.1300911903381348,5,9.454545454545455,62.128047473596666,4.43,9.75,62.19
2.5551538467407227,-2.597395896911621,1.128848671913147,5,9.484848484848484,62.20374992727998,4.42,9.77,62.26
2.5542449951171875,-2.594015121459961,1.1275943517684937,5,9.515151515151516,62.27907479500184,4.42,9.8,62.33
2.553342819213867,-2.590634346008301,1.126327395439148,5,9.545454545454545,62.35402463626132,4.42,9.83,62.4
2.552445411682129,-2.5872535705566406,1.1250485181808472,5,9.575757575757576,62.42860199026859,4.41,9.85,62.47
2.551555633544922,-2.5838747024536133,1.1237568855285645,5,9.606060606060606,62.502809376106335,4.41,9.88,62.53
2.550671339035034,-2.5804967880249023,1.1224547624588013,5,9.636363636363637,62.576649292890494,4.4,9.91,62.6
2.5497920513153076,-2.5771193504333496,1.1211398839950562,5,9.666666666666668,62.65012421993013,4.4,9.93,62.67
2.548920154571533,-2.5737428665161133,1.119813323020935,5,9.696969696969697,62.72323661688632,4.4,9.96,62.74
2.548053741455078,-2.570366859436035,1.1184746026992798,5,9.727272727272727,62.79598892393037,4.39,9.99,62.81
2.5471925735473633,-2.5669918060302734,1.1171246767044067,5,9.757575757575758,62.86838356190104,4.39,10.01,62.87
2.5463383197784424,-2.56361722946167,1.115763545036316,5,9.787878787878789,62.94042293246083,4.39,10.04,62.94
2.545488119125366,-2.560244083404541,1.1143907308578491,5,9.818181818181818,63.01210941825152,4.38,10.06,63.0
2.544644594192505,-2.556870460510254,1.113006353378296,5,9.848484848484848,63.083445383048655,4.38,10.09,63.07
2.5438060760498047,-2.5534987449645996,1.1116105318069458,5,9.878787878787879,63.154433171915265,4.38,10.12,63.14
2.542973756790161,-2.5501270294189453,1.1102041006088257,5,9.90909090909091,63.225075111354464,4.37,10.14,63.2
2.542147636413574,-2.5467567443847656,1.1087852716445923,5,9.93939393939394,63.29537350946132,4.37,10.17,63.26
2.5413260459899902,-2.5433859825134277,1.1073561906814575,5,9.969696969696969,63.365330656073674,4.37,10.19,63.33
2.540510654449463,-2.540017604827881,1.1059149503707886,5,10.0,63.43494882292201,4.36,10.22,63.39
2.6081130504608154,-2.7641968727111816,1.1734626293182373,5.0,8.0,57.9946167919165,4.57,8.43,58.29
