q1,q2,q3,xe,ye,thetae,t1,t2,t3
1.6128616333007812,-2.078655242919922,0.9793192744255066,13,7.242424242424242,29.1225974763916,12.06,7.29,29.42
1.6130893230438232,-2.076669692993164,0.9788823127746582,13,7.2727272727272725,29.224419190200905,12.06,7.31,29.52
1.6133208274841309,-2.07468843460083,0.978441059589386,13,7.303030303030303,29.326038844650316,12.06,7.34,29.63
1.6135554313659668,-2.07271146774292,0.9779979586601257,13,7.333333333333333,29.427456403189737,12.05,7.36,29.73
1.6137940883636475,-2.070737361907959,0.9775503873825073,13,7.363636363636363,29.528671834479862,12.05,7.39,29.83
1.61403489112854,-2.0687670707702637,0.9771004319190979,13,7.393939393939394,29.629685112352334,12.05,7.41,29.93
1.6142792701721191,-2.0667996406555176,0.9766475558280945,13,7.424242424242424,29.73049621576994,12.05,7.44,30.03
1.614527702331543,-2.0648365020751953,0.976190447807312,13,7.454545454545455,29.831105128786653,12.05,7.46,30.13
1.614778757095337,-2.0628769397735596,0.9757302403450012,13,7.484848484848484,29.931511840507792,12.05,7.48,30.23
1.6150341033935547,-2.0609207153320312,0.9752659201622009,13,7.515151515151516,30.031716345050096,12.05,7.51,30.33
1.6152925491333008,-2.0589680671691895,0.9747984409332275,13,7.545454545454545,30.131718641501795,12.05,7.53,30.43
1.615553617477417,-2.057018995285034,0.9743289947509766,13,7.575757575757576,30.2315187338827,12.05,7.56,30.53
1.6158185005187988,-2.0550737380981445,0.97385573387146,13,7.606060606060606,30.33111663110428,12.04,7.58,30.63
1.616086721420288,-2.053131580352783,0.9733787775039673,13,7.636363636363637,30.43051234692974,12.04,7.61,30.73
1.6163582801818848,-2.0511932373046875,0.9728973507881165,13,7.666666666666667,30.52970589993411,12.04,7.63,30.83
1.616633653640747,-2.0492587089538574,0.9724147915840149,13,7.696969696969697,30.628697313464397,12.04,7.66,30.93
1.6169121265411377,-2.0473275184631348,0.9719287753105164,13,7.7272727272727275,30.727486615599666,12.04,7.68,31.03
1.6171934604644775,-2.045398712158203,0.9714365601539612,13,7.757575757575758,30.826073839111224,12.04,7.7,31.12
1.617478847503662,-2.0434751510620117,0.9709435105323792,13,7.787878787878788,30.924459021422813,12.03,7.73,31.22
1.6176471710205078,-2.041398286819458,0.9704020619392395,13,7.818181818181818,31.0226422045708,12.03,7.75,31.32
1.6172163486480713,-2.0385403633117676,0.9696316719055176,13,7.848484848484849,31.12062343516449,12.04,7.78,31.42
1.6167864799499512,-2.035682439804077,0.9688584208488464,13,7.878787878787879,31.218402764346376,12.04,7.8,31.51
1.6163578033447266,-2.0328264236450195,0.9680817127227783,13,7.909090909090909,31.3159802477525,12.04,7.83,31.61
1.6159305572509766,-2.029971122741699,0.9672992825508118,13,7.9393939393939394,31.41335594547287,12.05,7.85,31.7
1.6155047416687012,-2.0271177291870117,0.9665142893791199,13,7.96969696969697,31.51052992201189,12.05,7.88,31.79
1.615081787109375,-2.0242652893066406,0.9657236933708191,13,8.0,31.607502246248906,12.06,7.91,31.89
